Date,Momentum,Mean Reversion,Risk Managed Portfolio
2018-11-30,-0.24783867725647057,-0.8692911756231717,-0.386288677971958
2018-12-07,-0.2042341241854022,-0.8730133077192017,-0.3767173355614294
2018-12-14,-0.2068437995286918,-0.8728625040472251,-0.3773965655502769
2018-12-21,-0.1694663313400453,-0.8715832165775791,-0.35936775487514017
2018-12-28,-0.20008529860442203,-0.8714296556145348,-0.37103286089383136
2019-01-04,-0.2193738884666684,-0.8680053022513615,-0.3705531875613619
2019-01-11,-0.23427392980254025,-0.8615214104279203,-0.36152156577300365
2019-01-18,-0.2899342282252565,-0.8712490551895204,-0.4071676835855015
2019-01-25,-0.29868266562673307,-0.872761712487665,-0.4143055413439334
2019-02-01,-0.29723781677758154,-0.8624494163359162,-0.39042155519479516
2019-02-08,-0.30921834665293557,-0.8629522592056027,-0.39681181991756365
2019-02-15,-0.3359323064398275,-0.8575979453274346,-0.3971520598302024
2019-02-22,-0.32066231831950887,-0.8574599635673623,-0.3897986236052573
2019-03-01,-0.31751383803538713,-0.8586258563684833,-0.3908034430979843
2019-03-08,-0.3101606166731896,-0.8583907965531822,-0.38696075713098144
2019-03-15,-0.2698919844867853,-0.8581611807273329,-0.3682297407128935
2019-03-22,-0.24092301119537085,-0.8663454697398172,-0.37331972828236115
2019-03-29,-0.26069060494953744,-0.862822657607598,-0.37354280421091646
2019-04-05,-0.23375306549483676,-0.8664972680238232,-0.37013204932261534
2019-04-12,-0.2392990716733816,-0.8656026223838601,-0.37038714533789874
2019-04-19,-0.2453888731136329,-0.8646688984605748,-0.37081256137055485
2019-04-26,-0.21668661262352262,-0.8654462175662978,-0.36038352291387765
2019-05-03,-0.2351351531341329,-0.8627104185804446,-0.3616884736154029
2019-05-10,-0.25659011407367005,-0.8639962648167846,-0.37374717822856296
2019-05-17,-0.24045703718563727,-0.8736463595573084,-0.388600503710019
2019-05-24,-0.21492720555297784,-0.8830949446419287,-0.4005351769200026
2019-05-31,-0.1935907172476986,-0.8842385213145679,-0.39510382895837437
2019-06-07,-0.22199063557432908,-0.8769532087765682,-0.38730349477819204
2019-06-14,-0.22628769300081097,-0.8754607990238208,-0.38538594464469134
2019-06-21,-0.24099106537566173,-0.8729297334993119,-0.38521744738947195
2019-06-28,-0.2572967101921043,-0.8736684849442768,-0.3937026490373432
2019-07-05,-0.2562400374083601,-0.8719164295362092,-0.3891410798467728
2019-07-12,-0.27781914644575034,-0.8786028896530342,-0.4138083280226089
2019-07-19,-0.30227988068562806,-0.8832506308918548,-0.4349315926503272
2019-07-26,-0.31592375194545796,-0.8789854735465172,-0.4304456838815155
2019-08-02,-0.3348443005593289,-0.8732213250579194,-0.42517833842249564
2019-08-09,-0.31969358717882945,-0.8718867743134109,-0.41553724549088655
2019-08-16,-0.3122550821927841,-0.8734287911673979,-0.41572769331266757
2019-08-23,-0.3094473530291363,-0.8743536603686297,-0.4166044412931976
2019-08-30,-0.28928041425576134,-0.8743935083655429,-0.4080092672559895
2019-09-06,-0.2827968809812844,-0.8752656230694051,-0.4072709304331209
2019-09-13,-0.27694267932695293,-0.8730889828594657,-0.3997342166567437
